result-index	lemma
30537	nadýchávání
30538	rozpírat
30538	rozpírání
30539	zamyškovat
30539	zamyškování
30540	přistabilizovávat
30540	přistabilizovávání
30541	vysolovat
30541	vysolování
30542	vytržit
30542	vytržení
30543	zápasit
30543	zápasení
30544	rozbouchávat
30544	rozbouchávání
30545	přesedlávat
30545	přesedlávání
30546	nahláskovávat
30546	nahláskovávání
30547	prezentovat
30547	prezentování
30548	zkratovávat
30548	zkratovávání
30549	zpráškovat
30549	zpráškování
30550	dostupovávat
30550	dostupovávání
30551	křižovat
30551	křižování
30552	poznamenat
30552	poznamenání
30553	zanglizovat
30553	zanglizování
30554	odhrabávat
30554	odhrabávání
30555	oprávkovat
30555	oprávkování
30556	olaminovávat
30556	olaminovávání
30557	znormovat
30557	znormování
30558	přepočítat
30558	přepočítání
30559	přiužívávat
30559	přiužívávání
30560	investovat
30560	investování
30561	hrnkovat
30561	hrnkování
30562	zesvětlet
30562	zesvětlení
30563	kostnatívat
30563	kostnatívání
30564	zařádit
30564	zařádění
30565	natvarovat
30565	natvarování
30566	pojídávat
30566	pojídávání
30567	oplošťovat
30567	oplošťování
30568	splývat
30568	splývání
30569	svinovat
30569	svinování
30570	válečkovat
30570	válečkování
30571	nakódovat
30571	nakódování
30572	mlžívat
30572	mlžívání
30573	propaběrkovat
30573	propaběrkování
30574	dofilmovávat
30574	dofilmovávání
30575	zčernat
30575	zčernání
30576	sléhávat
30576	sléhávání
30577	vezdít
30577	vezdění
30578	odzjišťovávat
30578	odzjišťovávání
30579	proplynout
30579	proplynutí
30580	aktivizovávat
30580	aktivizovávání
30581	vyjádřit
30581	vyjádření
30582	vykrášlovat
30582	vykrášlování
30583	zadržet
30583	zadržení
30584	zformalizovat
30584	zformalizování
30585	přemalovávat
30585	přemalovávání
30586	zkostnaťovat
30586	zkostnaťování
30587	protékávat
30587	protékávání
30588	vyprskovat
30588	vyprskování
30589	rozjíst
30589	rozjedení
30590	zapauzovat
30590	zapauzování
30591	soustřeďovávat
30591	soustřeďovávání
30592	ukračovat
30592	ukračování
30593	vykvétat
30593	vykvétání
30594	stepávat
30594	stepávání
30595	vydovádět
30595	vydovádění
30596	zakrokovat
30596	zakrokování
30597	pouspořádat
30597	pouspořádání
30598	přihazovávat
30598	přihazovávání
30599	zalapat
30599	zalapání
30600	přecukrovávat
30600	přecukrovávání
30601	oženit
30601	oženění
30602	napoučovat
30602	napoučování
30603	vymořívat
30603	vymořívání
30604	povyvést
30604	povyvedení
30605	přizjišťovat
30605	přizjišťování
30606	zdynamizovat
30606	zdynamizování
30607	zdávkovávat
30607	zdávkovávání
30608	udávat
30608	udávání
30609	vykolejovat
30609	vykolejování
30610	zapadávat
30610	zapadávání
30611	rozpojovat
30611	rozpojování
30612	poznačovat
30612	poznačování
30613	činovat
30613	činování
30614	vytříďovat
30614	vytříďování
30615	vtělit
30615	vtělení
30616	vysušovávat
30616	vysušovávání
30617	zapamatovat
30617	zapamatování
30618	zrůstávat
30618	zrůstávání
30619	podhrabat
30619	podhrabání
30620	obsednout
30620	obsednutí
30621	užívávat
30621	užívávání
30622	prohrabovávat
30622	prohrabovávání
30623	znečisťovat
30623	znečisťování
30624	zodpovídávat
30624	zodpovídávání
30625	odplácívat
30625	odplácívání
30626	vykrystalovávat
30626	vykrystalovávání
30627	odvozovávat
30627	odvozovávání
30628	zmlžovávat
30628	zmlžovávání
30629	právávat
30629	právávání
30630	přihojit
30630	přihojení
30631	vtančit
30631	vtančení
30632	páskovat
30632	páskování
30633	světit
30633	svěcení
30634	vychladnout
30634	vychladnutí
30635	chtívat
30635	chtívání
30636	převeršovat
30636	převeršování
30637	zaposlouchávat
30637	zaposlouchávání
30638	vyprskat
30638	vyprskání
30639	odstraňovat
30639	odstraňování
30640	donáložkovat
30640	donáložkování
30641	upět
30641	upění
30642	odendavat
30642	odendavání
30643	prochytračit
30643	prochytračení
30644	přezahořovat
30644	přezahořování
30645	vyzměnit
30645	vyzměnění
30646	smočit
30646	smočení
30647	dostávávat
30647	dostávávání
30648	zaoperovat
30648	zaoperování
30649	přeupsávat
30649	přeupsávání
30650	zacházet
30650	zacházení
30651	vysoustruhovávat
30651	vysoustruhovávání
30652	zaplynout
30652	zaplynutí
30653	podezírávat
30653	podezírávání
30654	zastokovávat
30654	zastokovávání
30655	narozmlouvávat
30655	narozmlouvávání
30656	zdržovávat
30656	zdržovávání
30657	zitalianizovávat
30657	zitalianizovávání
30658	navydávávat
30658	navydávávání
30659	znázorňovat
30659	znázorňování
30660	podchlazovat
30660	podchlazování
30661	hyperventilovávat
30661	hyperventilovávání
30662	zachovávat
30662	zachovávání
30663	odhazovávat
30663	odhazovávání
30664	latinizovávat
30664	latinizovávání
30665	osychat
30665	osychání
30666	spolupředsedat
30666	spolupředsedání
30667	přesouvávat
30667	přesouvávání
30668	pauzovávat
30668	pauzovávání
30669	doúředníčkovat
30669	doúředníčkování
30670	přenášívat
30670	přenášívání
30671	zpřevracovat
30671	zpřevracování
30672	přehlížet
30672	přehlížení
30673	zakalit
30673	zakalení
30674	rozvodňovávat
30674	rozvodňovávání
30675	přistávat
30675	přistávání
30676	vevázat
30676	vevázání
30677	zarůstávat
30677	zarůstávání
30678	zdržovat
30678	zdržování
30679	okroužkovat
30679	okroužkování
30680	nadržet
30680	nadržení
30681	dávívat
30681	dávívání
30682	svařovávat
30682	svařovávání
30683	prokládávat
30683	prokládávání
30684	krknout
30684	krknutí
30685	přelamovávat
30685	přelamovávání
30686	rozdružovávat
30686	rozdružovávání
30687	přiodkupovat
30687	přiodkupování
30688	žlutavívat
30688	žlutavívání
30689	vytvrzovávat
30689	vytvrzovávání
30690	přesbírkovávat
30690	přesbírkovávání
30691	tísnit
30691	tísnění
30692	zacvičovat
30692	zacvičování
30693	prokřižovávat
30693	prokřižovávání
30694	vyprazdňovávat
30694	vyprazdňovávání
30695	zasluhovávat
30695	zasluhovávání
30696	vplývat
30696	vplývání
30697	uplacovat
30697	uplacování
30698	infiltrovávat
30698	infiltrovávání
30699	stromečkovat
30699	stromečkování
30700	zasvětélkovávat
30700	zasvětélkovávání
30701	vydlaždičkovat
30701	vydlaždičkování
30702	propracovat
30702	propracování
30703	vysplavovat
30703	vysplavování
30704	dokriminalizovávat
30704	dokriminalizovávání
30705	rozčleňovávat
30705	rozčleňovávání
30706	proagregovat
30706	proagregování
30707	rekultivovávat
30707	rekultivovávání
30708	označkovat
30708	označkování
30709	obhlížívat
30709	obhlížívání
30710	vycestovávat
30710	vycestovávání
30711	jinačívat
30711	jinačívání
30712	zosobnit
30712	zosobnění
30713	rozletnit
30713	rozletnění
30714	dozeleňovávat
30714	dozeleňovávání
30715	zlámat
30715	zlámání
30716	vydržovat
30716	vydržování
30717	zastránkovat
30717	zastránkování
30718	bohovávat
30718	bohovávání
30719	vlézávat
30719	vlézávání
30720	zastabilizovat
30720	zastabilizování
30721	vyléčovat
30721	vyléčování
30722	zpovrchnět
30722	zpovrchnění
30723	uřeknout
30723	uřeknutí
30724	kolíčkovat
30724	kolíčkování
30725	reeditovat
30725	reeditování
30726	líbat
30726	líbání
30727	mytizovávat
30727	mytizovávání
30728	nížívat
30728	nížívání
30729	přehlašovávat
30729	přehlašovávání
30730	měřívat
30730	měřívání
30731	přejít
30731	přejití
30732	přiučinit
30732	přiučinění
30733	dovyplnit
30733	dovyplnění
30734	rozpodvracet
30734	rozpodvracení
30735	dovlékávat
30735	dovlékávání
30736	došumovat
30736	došumování
30737	opírávat
30737	opírávání
30738	vektorovávat
30738	vektorovávání
30739	zmrzovávat
30739	zmrzovávání
30740	přihotovit
30740	přihotovení
30741	umést
30741	umetení
30742	podsouvávat
30742	podsouvávání
30743	vybuzovat
30743	vybuzování
30744	předrozdělit
30744	předrozdělení
30745	vzírat
30745	vzírání
30746	přeseknout
30746	přeseknutí
30747	přirovnat
30747	přirovnání
30748	zoperovat
30748	zoperování
30749	vymést
30749	vymetení
30750	vjádrovávat
30750	vjádrovávání
30751	zatřiďovávat
30751	zatřiďovávání
30752	nazírávat
30752	nazírávání
30753	stahávat
30753	stahávání
30754	proutírávat
30754	proutírávání
30755	sbratřovat
30755	sbratřování
30756	zazemňovat
30756	zazemňování
30757	nabělit
30757	nabělení
30758	načerveňovávat
30758	načerveňovávání
30759	rozmikroprogramovat
30759	rozmikroprogramování
30760	zživotnět
30760	zeživotnění
30761	znavigovat
30761	znavigování
30762	vmodelovat
30762	vmodelování
30763	zanáložkovávat
30763	zanáložkovávání
30764	slibovávat
30764	slibovávání
30765	vpisovávat
30765	vpisovávání
30766	odvracovat
30766	odvracování
30767	výtažkovat
30767	výtažkování
30768	odkazovávat
30768	odkazovávání
30769	solit
30769	solení
30770	rozežírávat
30770	rozežírávání
30771	okrajkovat
30771	okrajkování
30772	vyznačovávat
30772	vyznačovávání
30773	zalétnout
30773	zalétnutí
30774	dokoulet
30774	dokoulení
30775	překopírovávat
30775	překopírovávání
30776	namáčívat
30776	namáčívání
30777	předefinovávat
30777	předefinovávání
30778	vyvlékávat
30778	vyvlékávání
30779	vpadávat
30779	vpadávání
30780	rozkreslovávat
30780	rozkreslovávání
30781	přemlít
30781	přemletí
30782	vygeneralisovávat
30782	vygeneralisovávání
30783	pospravovat
30783	pospravování
30784	vypaběrkovat
30784	vypaběrkování
30785	relativizovat
30785	relativizování
30786	předřít
30786	předření
30787	najezdit
30787	naježdění
30788	zrozovat
30788	zrozování
30789	nadomlouvávat
30789	nadomlouvávání
30790	potřásávat
30790	potřásávání
30791	sveslovat
30791	sveslování
30792	rozlévat
30792	rozlévání
30793	rozrážívat
30793	rozrážívání
30794	doopéci
30794	doopečení
30795	halogenovávat
30795	halogenovávání
30796	oddýchnout
30796	oddýchnutí
30797	zamikroprogramovávat
30797	zamikroprogramovávání
30798	uřezovat
30798	uřezování
30799	naprašovávat
30799	naprašovávání
30800	hojívat
30800	hojívání
30801	přímit
30801	přímení
30802	vyhospodařit
30802	vyhospodaření
30803	podstupovávat
30803	podstupovávání
30804	dospávat
30804	dospávání
30805	kočkovávat
30805	kočkovávání
30806	vyvíjívat
30806	vyvíjívání
30807	vyrozumívat
30807	vyrozumívání
30808	opublikovávat
30808	opublikovávání
30809	přerážet
30809	přerážení
30810	vyčítat
30810	vyčítání
30811	závitovat
30811	závitování
30812	setřít
30812	setření
30813	předlézt
30813	předlezení
30814	přechuravět
30814	přechuravění
30815	vykoumávat
30815	vykoumávání
30816	žurnalizovat
30816	žurnalizování
30817	zodjímat
30817	zodjímání
30818	močívat
30818	močívání
30819	podezřívávat
30819	podezřívávání
30820	přeorganizovat
30820	přeorganizování
30821	vyhvězdičkovávat
30821	vyhvězdičkovávání
30822	okrást
30822	okradení
30823	ukřivovat
30823	ukřivování
30824	rozbombardovávat
30824	rozbombardovávání
30825	vymyškovávat
30825	vymyškovávání
30826	zazdívat
30826	zazdívání
30827	dozateplit
30827	dozateplení
30828	nazelenávat
30828	nazelenávání
30829	ulehčovat
30829	ulehčování
30830	nabíhávat
30830	nabíhávání
30831	přináležet
30831	přináležení
30832	regulovávat
30832	regulovávání
30833	zakolejovávat
30833	zakolejovávání
30834	navzpírávat
30834	navzpírávání
30835	prokrátit
30835	prokrácení
30836	dušovat
30836	dušování
30837	přepalovat
30837	přepalování
30838	povraždit
30838	povraždění
30839	narežírovat
30839	narežírování
30840	vyrozprávět
30840	vyrozprávění
30841	odtékávat
30841	odtékávání
30842	vkoupit
30842	vkoupení
30843	vylehávat
30843	vylehávání
30844	křížit
30844	křížení
30845	zdravívat
30845	zdravívání
30846	rozpamatovávat
30846	rozpamatovávání
30847	zaledňovávat
30847	zaledňovávání
30848	odrodit
30848	odrození
30849	dopozicionovávat
30849	dopozicionovávání
30850	přizvonit
30850	přizvonění
30851	vbíjívat
30851	vbíjívání
30852	vyčerpávat
30852	vyčerpávání
30853	uhelnatět
30853	uhelnatění
30854	zúředničit
30854	zúředničení
30855	sepsat
30855	sepsání
30856	přeregistrovat
30856	přeregistrování
30857	rozumět
30857	rozumění
30858	zmodernizovávat
30858	zmodernizovávání
30859	zparlamentarizovat
30859	zparlamentarizování
30860	setřídit
30860	setřídění
30861	dotřídit
30861	dotřídění
30862	zúřadovávat
30862	zúřadovávání
30863	obednit
30863	obednění
30864	poprchávat
30864	poprchávání
30865	přichytnout
30865	přichytnutí
30866	četovávat
30866	četovávání
30867	vsítit
30867	vsítění
30868	šrotit
30868	šrocení
30869	zadokladovávat
30869	zadokladovávání
30870	zpřevrátit
30870	zpřevrácení
30871	prohnout
30871	prohnutí
30872	rozletět
30872	rozletění
30873	přihrabávat
30873	přihrabávání
30874	naposlouchávat
30874	naposlouchávání
30875	proházet
30875	proházení
30876	doveslovávat
30876	doveslovávání
30877	zdrásat
30877	zdrásání
30878	bouchávat
30878	bouchávání
